  TITLE "Exercise"
  VARIABLES = "x","t","u0","u(t)","error"
  zone I = 101, J = 1, K = 1, F = POINT
  zone I =   101, J = 1, K = 1, F = POINT
 -1.000     0.004000     0.000000     0.000000     0.000000
 -0.980     0.004000     0.000000     0.000000     0.000000
 -0.960     0.004000     0.000000     0.000000     0.000000
 -0.940     0.004000     0.000000     0.000000     0.000000
 -0.920     0.004000     0.000000     0.000000     0.000000
 -0.900     0.004000     0.000000     0.000000     0.000000
 -0.880     0.004000     0.000000     0.000000     0.000000
 -0.860     0.004000     0.000000     0.000000     0.000000
 -0.840     0.004000     0.000000     0.000000     0.000000
 -0.820     0.004000     0.000000     0.000020     0.000020
 -0.800     0.004000     0.000000     0.001953     0.001953
 -0.780     0.004000     0.080000     0.056225     0.023775
 -0.760     0.004000     0.160000     0.143228     0.016772
 -0.740     0.004000     0.240000     0.224268     0.015732
 -0.720     0.004000     0.320000     0.304648     0.015352
 -0.700     0.004000     0.400000     0.392125     0.007875
 -0.680     0.004000     0.320000     0.339750     0.019750
 -0.660     0.004000     0.240000     0.256211     0.016211
 -0.640     0.004000     0.160000     0.175973     0.015973
 -0.620     0.004000     0.080000     0.094017     0.014017
 -0.600     0.004000     0.000000     0.011359     0.011359
 -0.580     0.004000     0.000000     0.000218     0.000218
 -0.560     0.004000     0.000000     0.000006     0.000006
 -0.540     0.004000     0.000000     0.000000     0.000000
 -0.520     0.004000     0.000000     0.000000     0.000000
 -0.500     0.004000     0.000000     0.000000     0.000000
 -0.480     0.004000     0.000000     0.000000     0.000000
 -0.460     0.004000     0.000000     0.000000     0.000000
 -0.440     0.004000     0.000000     0.000000     0.000000
 -0.420     0.004000     0.000000     0.000000     0.000000
 -0.400     0.004000     0.000000     0.000000     0.000000
 -0.380     0.004000     0.000000     0.000000     0.000000
 -0.360     0.004000     0.000000     0.000000     0.000000
 -0.340     0.004000     0.000000     0.000000     0.000000
 -0.320     0.004000     0.000000     0.000000     0.000000
 -0.300     0.004000     0.000000     0.000000     0.000000
 -0.280     0.004000     0.000000     0.000000     0.000000
 -0.260     0.004000     0.000000     0.000003     0.000003
 -0.240     0.004000     0.000000     0.000496     0.000496
 -0.220     0.004000     0.000000     0.047718     0.047718
 -0.200     0.004000     1.000000     0.759010     0.240990
 -0.180     0.004000     1.000000     0.992917     0.007083
 -0.160     0.004000     1.000000     0.999857     0.000143
 -0.140     0.004000     1.000000     0.999998     0.000002
 -0.120     0.004000     1.000000     1.000000     0.000000
 -0.100     0.004000     1.000000     1.000000     0.000000
 -0.080     0.004000     1.000000     1.000000     0.000000
 -0.060     0.004000     1.000000     1.000000     0.000000
 -0.040     0.004000     1.000000     1.000000     0.000000
 -0.020     0.004000     1.000000     1.000000     0.000000
  0.000     0.004000     1.000000     1.000000     0.000000
  0.020     0.004000     1.000000     1.000000     0.000000
  0.040     0.004000     1.000000     1.000000     0.000000
  0.060     0.004000     1.000000     1.000000     0.000000
  0.080     0.004000     1.000000     1.000000     0.000000
  0.100     0.004000     1.000000     1.000000     0.000000
  0.120     0.004000     1.000000     1.000000     0.000000
  0.140     0.004000     1.000000     1.000000     0.000000
  0.160     0.004000     1.000000     0.999997     0.000003
  0.180     0.004000     1.000000     0.999504     0.000496
  0.200     0.004000     1.000000     0.952282     0.047718
  0.220     0.004000     0.000000     0.240990     0.240990
  0.240     0.004000     0.000000     0.007083     0.007083
  0.260     0.004000     0.000000     0.000143     0.000143
  0.280     0.004000     0.000000     0.000002     0.000002
  0.300     0.004000     0.000000     0.000000     0.000000
  0.320     0.004000     0.000000     0.000000     0.000000
  0.340     0.004000     0.000000     0.000000     0.000000
  0.360     0.004000     0.000000     0.000000     0.000000
  0.380     0.004000     0.000000     0.000016     0.000016
  0.400     0.004000     0.000000     0.001537     0.001537
  0.420     0.004000     0.062574     0.044031     0.018543
  0.440     0.004000     0.123607     0.110984     0.012623
  0.460     0.004000     0.181596     0.170493     0.011103
  0.480     0.004000     0.235114     0.224785     0.010329
  0.500     0.004000     0.282843     0.273817     0.009026
  0.520     0.004000     0.323607     0.316065     0.007542
  0.540     0.004000     0.356403     0.350522     0.005881
  0.560     0.004000     0.380423     0.376352     0.004070
  0.580     0.004000     0.395075     0.392915     0.002160
  0.600     0.004000     0.400000     0.399803     0.000197
  0.620     0.004000     0.395075     0.396846     0.001771
  0.640     0.004000     0.380423     0.384117     0.003695
  0.660     0.004000     0.356403     0.361931     0.005528
  0.680     0.004000     0.323607     0.330832     0.007225
  0.700     0.004000     0.282843     0.291588     0.008745
  0.720     0.004000     0.235114     0.245164     0.010050
  0.740     0.004000     0.181596     0.192676     0.011079
  0.760     0.004000     0.123607     0.135562     0.011955
  0.780     0.004000     0.062574     0.073338     0.010764
  0.800     0.004000     0.000000     0.008933     0.008933
  0.820     0.004000     0.000000     0.000171     0.000171
  0.840     0.004000     0.000000     0.000004     0.000004
  0.860     0.004000     0.000000     0.000000     0.000000
  0.880     0.004000     0.000000     0.000000     0.000000
  0.900     0.004000     0.000000     0.000000     0.000000
  0.920     0.004000     0.000000     0.000000     0.000000
  0.940     0.004000     0.000000     0.000000     0.000000
  0.960     0.004000     0.000000     0.000000     0.000000
  0.980     0.004000     0.000000     0.000000     0.000000
  1.000     0.004000     0.000000     0.000000     0.000000
  zone I =   101, J = 1, K = 1, F = POINT
 -1.000     0.006000     0.000000     0.000000     0.000000
 -0.980     0.006000     0.000000     0.000000     0.000000
 -0.960     0.006000     0.000000     0.000000     0.000000
 -0.940     0.006000     0.000000     0.000000     0.000000
 -0.920     0.006000     0.000000     0.000000     0.000000
 -0.900     0.006000     0.000000     0.000000     0.000000
 -0.880     0.006000     0.000000     0.000000     0.000000
 -0.860     0.006000     0.000000     0.000000     0.000000
 -0.840     0.006000     0.000000     0.000000     0.000000
 -0.820     0.006000     0.000000     0.000032     0.000032
 -0.800     0.006000     0.000000     0.002098     0.002098
 -0.780     0.006000     0.080000     0.046957     0.033043
 -0.760     0.006000     0.160000     0.134191     0.025809
 -0.740     0.006000     0.240000     0.216449     0.023551
 -0.720     0.006000     0.320000     0.296755     0.023245
 -0.700     0.006000     0.400000     0.386132     0.013868
 -0.680     0.006000     0.320000     0.349218     0.029218
 -0.660     0.006000     0.240000     0.264670     0.024670
 -0.640     0.006000     0.160000     0.183892     0.023892
 -0.620     0.006000     0.080000     0.102068     0.022068
 -0.600     0.006000     0.000000     0.017296     0.017296
 -0.580     0.006000     0.000000     0.000227     0.000227
 -0.560     0.006000     0.000000     0.000013     0.000013
 -0.540     0.006000     0.000000     0.000000     0.000000
 -0.520     0.006000     0.000000     0.000000     0.000000
 -0.500     0.006000     0.000000     0.000000     0.000000
 -0.480     0.006000     0.000000     0.000000     0.000000
 -0.460     0.006000     0.000000     0.000000     0.000000
 -0.440     0.006000     0.000000     0.000000     0.000000
 -0.420     0.006000     0.000000     0.000000     0.000000
 -0.400     0.006000     0.000000     0.000000     0.000000
 -0.380     0.006000     0.000000     0.000000     0.000000
 -0.360     0.006000     0.000000     0.000000     0.000000
 -0.340     0.006000     0.000000     0.000000     0.000000
 -0.320     0.006000     0.000000     0.000000     0.000000
 -0.300     0.006000     0.000000     0.000000     0.000000
 -0.280     0.006000     0.000000     0.000000     0.000000
 -0.260     0.006000     0.000000     0.000008     0.000008
 -0.240     0.006000     0.000000     0.000776     0.000776
 -0.220     0.006000     0.000000     0.051100     0.051100
 -0.200     0.006000     1.000000     0.667295     0.332705
 -0.180     0.006000     1.000000     0.981344     0.018656
 -0.160     0.006000     1.000000     0.999489     0.000511
 -0.140     0.006000     1.000000     0.999988     0.000012
 -0.120     0.006000     1.000000     1.000000     0.000000
 -0.100     0.006000     1.000000     1.000000     0.000000
 -0.080     0.006000     1.000000     1.000000     0.000000
 -0.060     0.006000     1.000000     1.000000     0.000000
 -0.040     0.006000     1.000000     1.000000     0.000000
 -0.020     0.006000     1.000000     1.000000     0.000000
  0.000     0.006000     1.000000     1.000000     0.000000
  0.020     0.006000     1.000000     1.000000     0.000000
  0.040     0.006000     1.000000     1.000000     0.000000
  0.060     0.006000     1.000000     1.000000     0.000000
  0.080     0.006000     1.000000     1.000000     0.000000
  0.100     0.006000     1.000000     1.000000     0.000000
  0.120     0.006000     1.000000     1.000000     0.000000
  0.140     0.006000     1.000000     1.000000     0.000000
  0.160     0.006000     1.000000     0.999992     0.000008
  0.180     0.006000     1.000000     0.999224     0.000776
  0.200     0.006000     1.000000     0.948900     0.051100
  0.220     0.006000     0.000000     0.332705     0.332705
  0.240     0.006000     0.000000     0.018656     0.018656
  0.260     0.006000     0.000000     0.000511     0.000511
  0.280     0.006000     0.000000     0.000012     0.000012
  0.300     0.006000     0.000000     0.000000     0.000000
  0.320     0.006000     0.000000     0.000000     0.000000
  0.340     0.006000     0.000000     0.000000     0.000000
  0.360     0.006000     0.000000     0.000000     0.000000
  0.380     0.006000     0.000000     0.000025     0.000025
  0.400     0.006000     0.000000     0.001652     0.001652
  0.420     0.006000     0.062574     0.036804     0.025770
  0.440     0.006000     0.123607     0.104127     0.019479
  0.460     0.006000     0.181596     0.164895     0.016701
  0.480     0.006000     0.235114     0.219565     0.015549
  0.500     0.006000     0.282843     0.269187     0.013655
  0.520     0.006000     0.323607     0.312180     0.011427
  0.540     0.006000     0.356403     0.347451     0.008951
  0.560     0.006000     0.380423     0.374177     0.006245
  0.580     0.006000     0.395075     0.391689     0.003386
  0.600     0.006000     0.400000     0.399556     0.000444
  0.620     0.006000     0.395075     0.397584     0.002509
  0.640     0.006000     0.380423     0.385823     0.005400
  0.660     0.006000     0.356403     0.364561     0.008159
  0.680     0.006000     0.323607     0.334322     0.010716
  0.700     0.006000     0.282843     0.295854     0.013011
  0.720     0.006000     0.235114     0.250101     0.014987
  0.740     0.006000     0.181596     0.198140     0.016543
  0.760     0.006000     0.123607     0.141500     0.017893
  0.780     0.006000     0.062574     0.079513     0.016940
  0.800     0.006000     0.000000     0.013582     0.013582
  0.820     0.006000     0.000000     0.000181     0.000181
  0.840     0.006000     0.000000     0.000010     0.000010
  0.860     0.006000     0.000000     0.000000     0.000000
  0.880     0.006000     0.000000     0.000000     0.000000
  0.900     0.006000     0.000000     0.000000     0.000000
  0.920     0.006000     0.000000     0.000000     0.000000
  0.940     0.006000     0.000000     0.000000     0.000000
  0.960     0.006000     0.000000     0.000000     0.000000
  0.980     0.006000     0.000000     0.000000     0.000000
  1.000     0.006000     0.000000     0.000000     0.000000
